,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
1820,MEP1,chr7,756878,-,439,4.833333333333333,Glu
1821,PPT1,chr7,761796,-,84,3.780487804878049,Eth
1822,PPT1,chr7,761796,-,84,5.083333333333333,Glu
1823,YGR126W,chr7,768676,+,514,3.2926829268292686,Eth
1824,YGR126W,chr7,768676,+,514,4.833333333333333,Glu
1825,FHN1,chr7,777818,+,287,4.329268292682928,Eth
1826,FHN1,chr7,777818,+,287,4.0,Glu
1827,YGR130C,chr7,777818,-,418,4.329268292682928,Eth
1828,YGR130C,chr7,777818,-,418,4.0,Glu
1829,BTN2,chr7,795621,+,221,2.8475609756097566,Eth
1830,SKN1,chr7,798089,+,302,5.2439024390243905,Eth
1831,SKN1,chr7,798089,+,302,4.916666666666667,Glu
1832,ECL1,chr7,809256,-,648,4.024390243902439,Eth
1833,ECL1,chr7,809256,-,648,3.5833333333333335,Glu
1834,GPC1,chr7,811988,+,443,2.4451219512195124,Eth
1835,RPL24B,chr7,811988,-,335,2.4451219512195124,Eth
1836,GPC1,chr7,812284,+,147,7.798780487804879,Eth
1837,GPC1,chr7,812284,+,147,8.225,Glu
1838,RPL24B,chr7,812284,-,631,7.798780487804879,Eth
1839,RPL24B,chr7,812284,-,631,8.225,Glu
1840,CCM1,chr7,816610,-,63,2.5975609756097566,Eth
1841,CCM1,chr7,816610,-,63,3.025,Glu
1842,CYS4,chr7,821735,+,207,2.8719512195121957,Eth
1843,CYS4,chr7,821735,+,207,3.1666666666666665,Glu
1844,GTO1,chr7,821735,-,384,2.8719512195121957,Eth
1845,GTO1,chr7,821735,-,384,3.1666666666666665,Glu
1846,CHO2,chr7,825446,+,324,14.432926829268293,Eth
1847,CHO2,chr7,825446,+,324,11.683333333333332,Glu
1848,CHO2,chr7,825582,+,188,21.78658536585366,Eth
1849,CHO2,chr7,825582,+,188,15.983333333333334,Glu
1850,YGR161W-C,chr7,833356,+,272,9.634146341463415,Eth
1851,YGR161W-C,chr7,833356,+,272,6.333333333333333,Glu
1852,RTS3,chr7,833356,-,410,9.634146341463415,Eth
1853,RTS3,chr7,833356,-,410,6.333333333333333,Glu
1854,PSD2,chr7,863308,+,71,6.341463414634147,Eth
1855,PSD2,chr7,863308,+,71,6.75,Glu
1856,LSO2,chr7,863308,-,251,6.341463414634147,Eth
1857,LSO2,chr7,863308,-,251,6.75,Glu
1858,ERG1,chr7,875200,-,394,10.426829268292684,Eth
1859,ERG1,chr7,875200,-,394,8.416666666666666,Glu
1860,ATF2,chr7,876866,-,93,3.1666666666666665,Glu
1861,RNR4,chr7,883152,-,542,13.231707317073171,Eth
1862,RNR4,chr7,883152,-,542,9.333333333333334,Glu
1863,CRH1,chr7,904689,-,137,2.0833333333333335,Glu
1864,TDH3,chr7,910425,-,294,3.1890243902439024,Eth
1865,TDH3,chr7,910425,-,294,3.0416666666666665,Glu
1866,FYV8,chr7,918613,-,105,2.0833333333333335,Glu
1867,YCH1,chr7,931571,+,63,3.0058139534883725,Eth
1868,ADE3,chr7,931571,+,614,3.0058139534883725,Eth
1869,PCT1,chr7,931571,-,527,3.0058139534883725,Eth
1870,YCH1,chr7,931775,+,267,15.579881656804735,Eth
1871,YCH1,chr7,931775,+,267,10.213114754098362,Glu
1872,ADE3,chr7,931775,+,410,15.579881656804735,Eth
1873,ADE3,chr7,931775,+,410,10.213114754098362,Glu
1874,PCT1,chr7,931775,-,731,15.579881656804735,Eth
1875,PCT1,chr7,931775,-,731,10.213114754098362,Glu
1876,RPS0A,chr7,946631,+,191,2.6219512195121952,Eth
1877,RPS0A,chr7,946631,+,191,2.4166666666666665,Glu
1878,PHO81,chr7,984822,-,120,2.1951219512195124,Eth
1879,YHB1,chr7,985479,+,673,5.408536585365854,Eth
1880,YHB1,chr7,985479,+,673,4.266666666666667,Glu
1881,YHB1,chr7,985798,+,354,3.51219512195122,Eth
1882,YHB1,chr7,985798,+,354,3.225,Glu
1883,KEL2,chr7,995022,-,42,2.353658536585366,Eth
1884,KEL2,chr7,995202,-,222,10.02439024390244,Eth
1885,KEL2,chr7,995202,-,222,9.575000000000001,Glu
1886,MPC3,chr7,1003344,+,165,2.378048780487805,Eth
1887,MPC3,chr7,1003344,+,165,2.3404255319148937,Glu
1888,YAP1802,chr7,1003344,-,355,2.378048780487805,Eth
1889,YAP1802,chr7,1003344,-,355,2.3404255319148937,Glu
1890,RIE1,chr7,1020343,-,365,4.371951219512195,Eth
1891,RIE1,chr7,1020343,-,365,3.033333333333333,Glu
1892,ENO1,chr7,1026484,+,662,23.02439024390244,Eth
1893,ENO1,chr7,1026484,+,662,18.341666666666665,Glu
1894,ENO1,chr7,1026844,+,302,3.6219512195121952,Eth
1895,ENO1,chr7,1026844,+,302,3.408333333333333,Glu
1896,RAD2,chr7,1037753,-,703,3.25609756097561,Eth
1897,RAD2,chr7,1037753,-,703,3.141666666666667,Glu
1898,FOL2,chr7,1052351,-,209,2.9268292682926833,Eth
1899,HUA1,chr7,1052351,-,593,2.9268292682926833,Eth
1900,SCW4,chr7,1076533,-,237,5.085365853658537,Eth
1901,SCW4,chr7,1076533,-,237,3.6115702479338845,Glu
1902,YOR1,chr7,1078637,+,248,12.01219512195122,Eth
1903,YOR1,chr7,1078637,+,248,11.416666666666666,Glu
1904,PXR1,chr7,1078637,-,641,12.01219512195122,Eth
1905,PXR1,chr7,1078637,-,641,11.416666666666666,Glu
1906,MAL13,chr7,1095755,+,708,2.4166666666666665,Glu
1907,IMA1,chr7,1095755,-,451,2.4166666666666665,Glu
1908,MUP3,chr8,22768,+,339,2.7480916030534353,Eth
1909,CBP2,chr8,22768,-,328,2.7480916030534353,Eth
1910,GUT1,chr8,35720,-,237,5.513513513513513,Eth
1911,GUT1,chr8,35720,-,237,5.234375,Glu
1912,GOS1,chr8,35720,-,673,5.513513513513513,Eth
1913,GOS1,chr8,35720,-,673,5.234375,Glu
1914,NPR3,chr8,59640,-,153,2.2857142857142856,Glu
1915,OPI1,chr8,64549,-,117,8.0,Eth
1916,OPI1,chr8,64549,-,117,8.048780487804878,Glu
1917,OSH7,chr8,96377,+,552,2.9545454545454546,Eth
1918,OSH7,chr8,96377,+,552,3.8095238095238093,Glu
1919,STP2,chr8,107657,+,683,3.66412213740458,Eth
1920,STP2,chr8,107657,+,683,3.303571428571429,Glu
1921,STP2,chr8,108236,+,104,3.1297709923664123,Eth
1922,STP2,chr8,108236,+,104,2.6050420168067228,Glu
1923,RPL27A,chr8,116531,+,505,2.0580645161290323,Eth
1924,TDA3,chr8,116531,-,51,2.0580645161290323,Eth
1925,ARG4,chr8,138049,-,81,3.66412213740458,Eth
1926,ARG4,chr8,138049,-,81,3.660714285714286,Glu
1927,YHR033W,chr8,171828,+,216,13.271604938271606,Eth
1928,YHR033W,chr8,171828,+,216,10.333333333333334,Glu
1929,YHR033W,chr8,172331,+,287,4.869109947643978,Eth
1930,YHR033W,chr8,172331,+,287,5.93984962406015,Glu
1931,NEL1,chr8,174587,+,120,2.1481481481481484,Eth
1932,NEL1,chr8,174587,+,120,2.0952380952380953,Glu
1933,PIH1,chr8,174587,-,33,2.1481481481481484,Eth
1934,PIH1,chr8,174587,-,33,2.0952380952380953,Glu
1935,NCP1,chr8,186808,+,200,2.366412213740458,Eth
1936,FSH1,chr8,202796,+,133,4.427480916030534,Eth
1937,FSH1,chr8,202796,+,133,3.5238095238095237,Glu
1938,HTD2,chr8,231313,+,85,4.198473282442748,Eth
1939,HTD2,chr8,231313,+,85,4.380952380952381,Glu
1940,PCL5,chr8,236631,+,470,9.091603053435115,Eth
1941,PCL5,chr8,236631,+,470,4.771428571428571,Glu
1942,PCL5,chr8,236698,+,403,11.900763358778626,Eth
1943,PCL5,chr8,236698,+,403,11.895238095238096,Glu
1944,SAM35,chr8,272856,+,198,7.412213740458015,Eth
1945,SAM35,chr8,272856,+,198,6.266666666666667,Glu
1946,HXT5,chr8,297306,-,321,3.073170731707317,Eth
1947,HXT5,chr8,297306,-,321,2.8773006134969323,Glu
1948,HXT5,chr8,297459,-,474,5.023696682464455,Eth
1949,HXT5,chr8,297459,-,474,3.319277108433735,Glu
1950,GRE3,chr8,323591,+,147,4.053435114503817,Eth
1951,GRE3,chr8,323591,+,147,3.0571428571428574,Glu
1952,EPT1,chr8,355038,+,138,6.326797385620915,Eth
1953,EPT1,chr8,355038,+,138,5.381294964028776,Glu
1954,ARO9,chr8,375507,+,548,2.0534351145038165,Eth
1955,ARO9,chr8,375507,+,548,2.142857142857143,Glu
1956,YCK1,chr8,375507,-,701,2.0534351145038165,Eth
1957,YCK1,chr8,375507,-,701,2.142857142857143,Glu
1958,SPS100,chr8,379984,-,398,2.307692307692308,Glu
1959,DCD1,chr8,389290,-,165,2.1374045801526718,Eth
1960,MPC2,chr8,423136,+,114,9.389312977099237,Eth
1961,MPC2,chr8,423136,+,114,6.171428571428571,Glu
1962,YAP1801,chr8,423136,-,354,9.389312977099237,Eth
1963,YAP1801,chr8,423136,-,354,6.171428571428571,Glu
1964,PRP8,chr8,438069,-,654,5.335877862595421,Eth
1965,PRP8,chr8,438069,-,654,3.7142857142857144,Glu
1966,ENO2,chr8,451296,+,359,4.427480916030534,Eth
1967,ENO2,chr8,451296,+,359,3.142857142857143,Glu
1968,FMO1,chr8,455147,+,596,2.4095238095238094,Glu
1969,ROF1,chr8,456244,+,627,8.549618320610687,Eth
1970,ROF1,chr8,456244,+,627,4.761904761904762,Glu
1971,STB5,chr8,459774,+,163,2.213740458015267,Eth
1972,STB5,chr8,459774,+,163,2.6666666666666665,Glu
1973,OYE2,chr8,462676,+,143,3.4503816793893134,Eth
1974,OYE2,chr8,462676,+,143,2.7981651376146788,Glu
1975,GND1,chr8,470997,+,238,3.282442748091603,Eth
1976,GND1,chr8,470997,+,238,4.380952380952381,Glu
1977,UTP9,chr8,492941,+,714,2.366412213740458,Eth
1978,UTP9,chr8,492941,+,714,2.4761904761904763,Glu
1979,MNL1,chr8,506054,+,568,2.900763358778626,Eth
1980,MNL1,chr8,506054,+,568,2.380952380952381,Glu
1981,RPS4B,chr8,506054,-,135,2.900763358778626,Eth
1982,RPS4B,chr8,506054,-,135,2.380952380952381,Glu
1983,SET5,chr8,516208,-,641,2.2857142857142856,Glu
1984,SUC2,chr9,31334,+,312,2.233082706766917,Eth
1985,RPL16A,chr9,93876,-,151,4.586466165413533,Eth
1986,RPL16A,chr9,93876,-,151,3.4285714285714284,Glu
1987,POG1,chr9,124258,+,371,2.6242774566473988,Eth
1988,RPI1,chr9,132610,-,272,2.671232876712329,Eth
1989,RPI1,chr9,132610,-,272,2.2522522522522523,Glu
1990,SLM1,chr9,164053,-,14,2.1052631578947367,Eth
1991,XBP1,chr9,171776,-,142,11.87218045112782,Eth
1992,XBP1,chr9,171776,-,142,8.304761904761905,Glu
1993,XBP1,chr9,172064,-,430,16.849624060150376,Eth
1994,XBP1,chr9,172064,-,430,9.504761904761905,Glu
1995,SER33,chr9,211556,-,248,2.180451127819549,Eth
1996,VHR1,chr9,237549,+,482,10.64102564102564,Eth
1997,VHR1,chr9,237549,+,482,9.08108108108108,Glu
1998,RGI2,chr9,237549,-,738,10.64102564102564,Eth
1999,RGI2,chr9,237549,-,738,9.08108108108108,Glu
2000,YIL055C,chr9,242573,-,270,2.4511278195488724,Eth
2001,YIL055C,chr9,242573,-,270,2.019047619047619,Glu
2002,GPP1,chr9,242874,+,535,11.308270676691729,Eth
2003,GPP1,chr9,242874,+,535,6.266666666666667,Glu
2004,YIL055C,chr9,242874,-,571,11.308270676691729,Eth
2005,YIL055C,chr9,242874,-,571,6.266666666666667,Glu
2006,RPL34B,chr9,245676,-,253,3.082706766917293,Eth
2007,RPL34B,chr9,245676,-,253,2.6666666666666665,Glu
2008,MET30,chr9,256466,+,476,3.5789473684210527,Eth
2009,MET30,chr9,256466,+,476,3.627586206896552,Glu
2010,SYG1,chr9,256466,-,128,3.5789473684210527,Eth
2011,SYG1,chr9,256466,-,128,3.627586206896552,Glu
2012,MET30,chr9,256738,+,204,5.984962406015037,Eth
2013,SYG1,chr9,256738,-,144,5.984962406015037,Eth
2014,NOT3,chr9,271382,-,171,2.1052631578947367,Eth
2015,ULP2,chr9,280238,+,524,2.578947368421052,Eth
2016,BCY1,chr9,280238,-,140,2.578947368421052,Eth
2017,ULP2,chr9,280421,+,341,3.962406015037594,Eth
2018,ULP2,chr9,280421,+,341,2.6476190476190475,Glu
2019,BCY1,chr9,280421,-,323,3.962406015037594,Eth
2020,BCY1,chr9,280421,-,323,2.6476190476190475,Glu
2021,FAF1,chr9,303294,+,100,2.781954887218045,Eth
2022,FAF1,chr9,303294,+,100,3.0476190476190474,Glu
2023,HIS6,chr9,303294,-,132,2.781954887218045,Eth
2024,HIS6,chr9,303294,-,132,3.0476190476190474,Glu
2025,RPL2B,chr9,304966,+,100,2.857142857142857,Eth
2026,RPL2B,chr9,304966,+,100,2.4761904761904763,Glu
2027,SNL1,chr9,310405,+,654,2.0300751879699246,Eth
2028,BAR1,chr9,310405,+,227,2.0300751879699246,Eth
2029,PDR11,chr9,327017,-,241,5.924812030075188,Eth
2030,PDR11,chr9,327017,-,241,4.104761904761905,Glu
2031,TIR3,chr9,327256,+,680,3.172932330827068,Eth
2032,TIR3,chr9,327256,+,680,3.6095238095238096,Glu
2033,PDR11,chr9,327256,-,480,3.172932330827068,Eth
2034,PDR11,chr9,327256,-,480,3.6095238095238096,Glu
2035,TIR3,chr9,327677,+,259,3.924812030075188,Eth
2036,FAA3,chr9,333107,+,451,4.060150375939849,Eth
2037,FAA3,chr9,333107,+,451,2.4761904761904763,Glu
2038,CFD1,chr9,342776,+,533,2.2857142857142856,Glu
2039,CMI7,chr9,344388,+,111,2.276190476190476,Glu
2040,MGA2,chr9,409904,+,357,2.0300751879699246,Eth
2041,DAL3,chr9,409904,-,86,2.0300751879699246,Eth
