Position	IP	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	KmerGroup	MotifId	KG_score	Strand
2:331543	  147.4	1	   90.9	NaN	NaN	   14.6	  40.00	NaN	  40.49	  -0.88	   0.06	1	   56.5	NaN	NaN	   11.7	  20.38	NaN	  20.85	  -0.87	   0.06	--------	-1	0.00	*
2:360977	  407.0	1	  217.0	NaN	NaN	   25.1	 120.79	NaN	 121.66	  -0.52	   0.60	1	  190.0	NaN	NaN	   18.1	 119.78	NaN	 121.02	  -0.51	   0.60	--------	-1	0.00	*
2:362968	  576.2	1	  372.1	NaN	NaN	   18.0	 999.00	NaN	 999.00	  -0.84	   0.00	1	  204.1	NaN	NaN	   13.7	 158.30	NaN	 159.66	  -0.71	   0.00	--------	-1	0.00	*
2:363241	  121.8	1	   76.9	NaN	NaN	   18.3	  23.56	NaN	  23.93	  -0.50	   0.00	1	   44.9	NaN	NaN	   13.7	  10.47	NaN	  10.77	  -0.44	   0.00	--------	-1	0.00	*
2:365670	  146.0	1	   87.0	NaN	NaN	   19.4	  28.29	NaN	  28.69	  -0.66	   0.00	1	   59.0	NaN	NaN	   14.8	  17.12	NaN	  17.54	  -0.44	   0.00	--------	-1	0.00	*
2:382256	  338.0	1	  227.0	NaN	NaN	   16.1	 169.68	NaN	 170.75	  -0.73	   0.00	1	  111.0	NaN	NaN	   13.1	  60.96	NaN	  61.88	  -0.58	   0.00	--------	-1	0.00	*
2:398128	  636.7	1	  469.4	NaN	NaN	   18.2	 999.00	NaN	 999.00	  -0.77	   0.00	1	  167.3	NaN	NaN	   15.3	 108.72	NaN	 109.91	  -0.63	   0.00	--------	-1	0.00	*
2:398489	  247.3	1	  186.6	NaN	NaN	   16.7	 123.02	NaN	 123.91	  -0.46	   0.00	1	   60.7	NaN	NaN	   13.8	  19.64	NaN	  20.11	  -0.41	   0.00	--------	-1	0.00	*
2:405084	   98.0	1	   61.0	NaN	NaN	   14.6	  18.69	NaN	  19.00	  -0.57	   0.00	1	   37.0	NaN	NaN	   11.7	   8.24	NaN	   8.49	  -0.56	   0.00	--------	-1	0.00	*
2:409250	  880.0	1	  392.0	NaN	NaN	   14.6	 999.00	NaN	 999.00	  -0.65	   0.05	1	  488.0	NaN	NaN	   14.1	 999.00	NaN	 999.00	  -0.63	   0.05	--------	-1	0.00	*
2:441252	   51.0	1	   29.0	NaN	NaN	   17.3	   2.12	NaN	   2.19	  -0.41	   0.00	0	   22.0	NaN	NaN	   13.9	   1.50	NaN	   1.56	  -0.50	   0.00	--------	-1	0.00	*
2:454154	  265.0	1	  175.0	NaN	NaN	   14.6	 119.71	NaN	 120.57	  -0.58	   0.13	1	   90.0	NaN	NaN	   11.6	  46.60	NaN	  47.38	  -0.58	   0.13	--------	-1	0.00	*
2:478459	   75.0	1	   40.0	NaN	NaN	   14.6	   7.32	NaN	   7.48	  -0.55	   0.00	1	   35.0	NaN	NaN	   11.6	   7.42	NaN	   7.66	  -0.40	   0.00	--------	-1	0.00	*
2:520574	   65.0	1	   37.0	NaN	NaN	   14.6	   6.04	NaN	   6.18	  -0.51	   0.00	1	   28.0	NaN	NaN	   11.6	   4.36	NaN	   4.52	  -0.50	   0.00	--------	-1	0.00	*
2:521306	   84.0	1	   47.0	NaN	NaN	   14.6	  10.65	NaN	  10.86	  -0.53	   0.00	1	   37.0	NaN	NaN	   11.6	   8.41	NaN	   8.67	  -0.67	   0.00	--------	-1	0.00	*
2:574046	  470.0	1	  194.0	NaN	NaN	   14.6	 140.56	NaN	 141.51	  -0.65	   0.09	1	  276.0	NaN	NaN	   11.6	 265.38	NaN	 267.00	  -0.66	   0.09	--------	-1	0.00	*
2:580648	   97.0	1	   57.0	NaN	NaN	   14.6	  16.27	NaN	  16.56	  -0.45	   0.00	1	   40.0	NaN	NaN	   11.6	   9.97	NaN	  10.26	  -0.44	   0.00	--------	-1	0.00	*
2:583450	   58.0	1	   34.0	NaN	NaN	   14.6	   4.86	NaN	   4.99	  -0.63	   0.00	1	   24.0	NaN	NaN	   11.6	   2.92	NaN	   3.04	  -0.36	   0.00	--------	-1	0.00	*
2:593807	  123.0	1	   76.0	NaN	NaN	   14.6	  28.70	NaN	  29.10	  -0.64	   0.00	1	   47.0	NaN	NaN	   11.6	  13.97	NaN	  14.34	  -0.56	   0.00	--------	-1	0.00	*
2:602035	   98.0	1	   50.0	NaN	NaN	   14.6	  12.21	NaN	  12.45	  -0.47	   0.00	1	   48.0	NaN	NaN	   13.0	  12.82	NaN	  13.17	  -0.40	   0.00	--------	-1	0.00	*
2:616370	  241.9	1	  144.8	NaN	NaN	   14.6	  88.63	NaN	  89.37	  -0.70	   0.00	1	   97.1	NaN	NaN	   11.6	  53.93	NaN	  54.79	  -0.62	   0.00	--------	-1	0.00	*
2:616582	   81.1	1	   49.2	NaN	NaN	   14.6	  12.21	NaN	  12.45	  -0.71	   0.00	1	   31.9	NaN	NaN	   11.6	   6.03	NaN	   6.23	  -0.70	   0.00	--------	-1	0.00	*
2:638228	   43.2	1	   28.4	NaN	NaN	   14.6	   3.15	NaN	   3.24	  -0.68	   0.00	0	   14.8	NaN	NaN	   11.6	   0.69	NaN	   0.72	  -0.59	   0.00	--------	-1	0.00	*
2:656265	  210.0	1	  122.0	NaN	NaN	   14.6	  66.61	NaN	  67.24	  -0.77	   0.00	1	   88.0	NaN	NaN	   11.6	  44.97	NaN	  45.72	  -0.64	   0.00	--------	-1	0.00	*
2:660120	   71.0	1	   36.0	NaN	NaN	   14.6	   5.64	NaN	   5.77	  -0.48	   0.08	1	   35.0	NaN	NaN	   11.6	   7.42	NaN	   7.66	  -0.47	   0.08	--------	-1	0.00	*
2:662318	   79.0	1	   49.0	NaN	NaN	   14.6	  11.68	NaN	  11.91	  -0.62	   0.00	1	   30.0	NaN	NaN	   11.6	   5.16	NaN	   5.35	  -0.44	   0.00	--------	-1	0.00	*
2:691240	   94.0	1	   60.0	NaN	NaN	   14.6	  18.07	NaN	  18.38	  -0.55	   0.00	1	   34.0	NaN	NaN	   11.6	   6.94	NaN	   7.17	  -0.42	   0.00	--------	-1	0.00	*
2:695913	  102.0	1	   58.0	NaN	NaN	   14.6	  16.87	NaN	  17.16	  -0.46	   0.00	1	   44.0	NaN	NaN	   11.6	  12.20	NaN	  12.54	  -0.58	   0.00	--------	-1	0.00	*
2:780124	   62.0	1	   38.0	NaN	NaN	   15.4	   5.90	NaN	   6.04	  -0.61	   0.00	1	   24.0	NaN	NaN	   11.6	   2.92	NaN	   3.04	  -0.50	   0.00	--------	-1	0.00	*
2:792408	   63.0	1	   41.8	NaN	NaN	   15.3	   7.66	NaN	   7.83	  -0.66	   0.00	1	   21.1	NaN	NaN	   11.6	   2.29	NaN	   2.39	  -0.69	   0.00	--------	-1	0.00	*
2:792599	  109.0	1	   80.2	NaN	NaN	   16.0	  29.78	NaN	  30.19	  -0.64	   0.00	1	   28.9	NaN	NaN	   11.6	   4.75	NaN	   4.93	  -0.64	   0.00	--------	-1	0.00	*
2:793907	  101.0	1	   64.0	NaN	NaN	   14.6	  20.57	NaN	  20.91	  -0.43	   0.27	1	   37.0	NaN	NaN	   11.6	   8.41	NaN	   8.67	  -0.40	   0.27	--------	-1	0.00	*
3:50209	   79.0	1	   56.0	NaN	NaN	   16.0	  13.99	NaN	  14.25	  -0.48	   0.00	0	   23.0	NaN	NaN	   13.2	   1.95	NaN	   2.03	  -0.38	   0.00	--------	-1	0.00	*
3:68205	   80.3	1	   48.0	NaN	NaN	   12.4	  13.62	NaN	  13.88	  -0.83	   0.00	1	   32.3	NaN	NaN	    9.2	   8.75	NaN	   9.01	  -0.59	   0.00	--------	-1	0.00	*
3:68335	   74.7	1	   49.0	NaN	NaN	   12.4	  14.80	NaN	  15.07	  -0.67	   0.00	1	   25.7	NaN	NaN	    9.2	   5.19	NaN	   5.38	  -0.54	   0.00	--------	-1	0.00	*
3:76022	   85.0	1	   46.0	NaN	NaN	   19.1	   6.72	NaN	   6.87	  -0.65	   0.00	1	   39.0	NaN	NaN	   14.3	   7.01	NaN	   7.24	  -0.46	   0.00	--------	-1	0.00	*
3:108689	   47.7	1	   30.4	NaN	NaN	   14.5	   3.84	NaN	   3.96	  -0.64	   0.00	0	   17.3	NaN	NaN	   12.2	   1.10	NaN	   1.14	  -0.51	   0.00	--------	-1	0.00	*
3:114134	   99.0	1	   70.0	NaN	NaN	   14.3	  24.96	NaN	  25.34	  -0.49	   0.00	1	   29.0	NaN	NaN	   13.9	   3.42	NaN	   3.56	  -0.56	   0.00	--------	-1	0.00	*
3:136863	   38.0	0	   20.0	NaN	NaN	   12.6	   1.46	NaN	   1.49	  -0.40	   0.00	1	   18.0	NaN	NaN	    9.2	   2.08	NaN	   2.17	  -0.41	   0.00	--------	-1	0.00	*
3:138704	  294.0	1	  216.0	NaN	NaN	   13.8	 170.92	NaN	 172.01	  -0.80	   0.00	1	   78.0	NaN	NaN	    9.2	  43.20	NaN	  43.93	  -0.75	   0.00	--------	-1	0.00	*
3:142553	  161.0	1	   95.0	NaN	NaN	   12.4	  49.00	NaN	  49.54	  -0.57	   0.00	1	   66.0	NaN	NaN	   11.6	  26.94	NaN	  27.50	  -0.56	   0.00	--------	-1	0.00	*
3:171729	  144.0	1	   96.0	NaN	NaN	   12.4	  49.88	NaN	  50.43	  -0.50	   0.10	1	   48.0	NaN	NaN	   10.4	  16.41	NaN	  16.82	  -0.50	   0.10	--------	-1	0.00	*
3:191615	   80.0	1	   47.0	NaN	NaN	   12.4	  13.03	NaN	  13.28	  -0.38	   0.00	1	   33.0	NaN	NaN	    9.5	   8.44	NaN	   8.70	  -0.52	   0.00	--------	-1	0.00	*
3:203676	   73.0	1	   38.0	NaN	NaN	   12.4	   8.22	NaN	   8.39	  -0.36	   0.00	1	   35.0	NaN	NaN	    9.2	   9.88	NaN	  10.17	  -0.55	   0.00	--------	-1	0.00	*
3:236577	  116.7	1	   65.9	NaN	NaN	   19.2	  16.12	NaN	  16.40	  -0.55	   0.00	1	   50.8	NaN	NaN	   13.8	  13.52	NaN	  13.89	  -0.43	   0.00	--------	-1	0.00	*
3:239699	  334.8	1	  277.1	NaN	NaN	   35.2	 144.83	NaN	 145.80	  -0.64	   0.00	1	   57.7	NaN	NaN	   20.6	  10.60	NaN	  10.91	  -0.60	   0.00	--------	-1	0.00	*
3:240091	  157.2	1	  128.9	NaN	NaN	   36.3	  31.84	NaN	  32.27	  -0.65	   0.00	0	   28.3	NaN	NaN	   21.6	   1.08	NaN	   1.12	  -0.59	   0.00	--------	-1	0.00	*
3:241294	   59.2	0	   29.6	NaN	NaN	   28.5	   0.38	NaN	   0.38	  -0.57	   0.00	1	   29.6	NaN	NaN	   17.3	   2.36	NaN	   2.47	  -0.60	   0.00	--------	-1	0.00	*
3:313161	  165.7	1	   87.6	NaN	NaN	   12.4	  42.95	NaN	  43.44	  -0.81	   0.00	1	   78.1	NaN	NaN	    9.2	  44.12	NaN	  44.86	  -0.75	   0.00	--------	-1	0.00	*
3:313243	   99.3	1	   75.4	NaN	NaN	   12.4	  33.14	NaN	  33.57	  -0.81	   0.00	1	   23.9	NaN	NaN	    9.2	   4.31	NaN	   4.48	  -0.62	   0.00	--------	-1	0.00	*
3:317813	   94.0	1	   52.0	NaN	NaN	   13.7	  14.40	NaN	  14.67	  -0.52	   0.00	1	   42.0	NaN	NaN	    9.7	  13.45	NaN	  13.81	  -0.47	   0.00	--------	-1	0.00	*
3:321454	  347.0	1	  206.0	NaN	NaN	   13.5	 160.58	NaN	 161.62	  -0.91	   0.00	1	  141.0	NaN	NaN	    9.6	 108.00	NaN	 109.18	  -0.73	   0.00	--------	-1	0.00	*
4:1583	   52.0	1	   28.0	NaN	NaN	   16.7	   2.10	NaN	   2.16	  -0.52	   0.00	0	   24.0	NaN	NaN	   14.9	   1.68	NaN	   1.75	  -0.33	   0.00	--------	-1	0.00	*
4:13575	  101.3	1	   59.9	NaN	NaN	   15.5	  16.95	NaN	  17.24	  -0.70	   0.00	1	   41.4	NaN	NaN	   12.9	   9.67	NaN	   9.95	  -0.70	   0.00	--------	-1	0.00	*
4:13703	  206.7	1	  131.1	NaN	NaN	   15.7	  72.39	NaN	  73.05	  -0.72	   0.00	1	   75.6	NaN	NaN	   12.8	  32.15	NaN	  32.75	  -0.72	   0.00	--------	-1	0.00	*
4:46312	   47.0	1	   30.0	NaN	NaN	   14.6	   3.45	NaN	   3.55	  -0.42	   0.00	0	   17.0	NaN	NaN	   11.8	   1.01	NaN	   1.04	  -0.45	   0.00	--------	-1	0.00	*
4:49374	  156.0	1	  108.0	NaN	NaN	   14.6	  54.05	NaN	  54.62	  -0.62	   0.24	1	   48.0	NaN	NaN	   11.8	  14.28	NaN	  14.66	  -0.50	   0.24	--------	-1	0.00	*
4:117339	   51.0	1	   30.0	NaN	NaN	   14.6	   3.45	NaN	   3.55	  -0.51	   0.00	0	   21.0	NaN	NaN	   11.8	   1.93	NaN	   2.01	  -0.60	   0.00	--------	-1	0.00	*
4:134725	  101.0	1	   50.0	NaN	NaN	   21.4	   6.85	NaN	   7.00	  -0.42	   0.00	1	   51.0	NaN	NaN	   13.2	  14.20	NaN	  14.58	  -0.49	   0.00	--------	-1	0.00	*
4:155908	   46.0	1	   25.0	NaN	NaN	   14.6	   2.01	NaN	   2.07	  -0.34	   0.00	0	   21.0	NaN	NaN	   11.8	   1.94	NaN	   2.01	  -0.52	   0.00	--------	-1	0.00	*
4:217164	  204.0	1	  128.0	NaN	NaN	   14.6	  72.12	NaN	  72.78	  -0.59	   0.03	1	   76.0	NaN	NaN	   11.8	  34.35	NaN	  34.97	  -0.52	   0.03	--------	-1	0.00	*
4:238511	  137.0	1	   91.0	NaN	NaN	   14.6	  39.96	NaN	  40.44	  -0.63	   0.00	1	   46.0	NaN	NaN	   11.8	  13.10	NaN	  13.45	  -0.56	   0.00	--------	-1	0.00	*
4:239641	  378.0	1	  229.0	NaN	NaN	   14.6	 180.91	NaN	 182.02	  -0.90	   0.05	1	  149.0	NaN	NaN	   11.8	 104.89	NaN	 106.06	  -0.78	   0.05	--------	-1	0.00	*
4:271717	   70.0	1	   41.0	NaN	NaN	   14.6	   7.75	NaN	   7.92	  -0.34	   0.00	1	   29.0	NaN	NaN	   11.8	   4.61	NaN	   4.78	  -0.51	   0.00	--------	-1	0.00	*
4:274138	   63.0	1	   38.0	NaN	NaN	   14.6	   6.44	NaN	   6.59	  -0.55	   0.00	1	   25.0	NaN	NaN	   11.8	   3.14	NaN	   3.27	  -0.54	   0.00	--------	-1	0.00	*
4:290204	   87.0	1	   49.0	NaN	NaN	   14.6	  11.66	NaN	  11.89	  -0.62	   0.00	1	   38.0	NaN	NaN	   11.8	   8.71	NaN	   8.97	  -0.56	   0.00	--------	-1	0.00	*
4:292953	   97.0	1	   52.0	NaN	NaN	   14.6	  13.27	NaN	  13.53	  -0.61	   0.11	1	   45.0	NaN	NaN	   11.8	  12.52	NaN	  12.85	  -0.36	   0.11	--------	-1	0.00	*
4:312450	  211.0	1	  122.0	NaN	NaN	   14.6	  66.55	NaN	  67.18	  -0.66	   0.11	1	   89.0	NaN	NaN	   11.8	  45.22	NaN	  45.98	  -0.56	   0.11	--------	-1	0.00	*
4:314832	  106.0	1	   59.0	NaN	NaN	   14.6	  17.44	NaN	  17.74	  -0.60	   0.00	1	   47.0	NaN	NaN	   11.8	  13.69	NaN	  14.06	  -0.51	   0.00	--------	-1	0.00	*
4:321775	  100.0	1	   72.0	NaN	NaN	   14.6	  25.85	NaN	  26.24	  -0.54	   0.00	1	   28.0	NaN	NaN	   11.8	   4.23	NaN	   4.38	  -0.57	   0.00	--------	-1	0.00	*
4:356955	  113.0	1	   67.0	NaN	NaN	   14.6	  22.48	NaN	  22.84	  -0.49	   0.00	1	   46.0	NaN	NaN	   12.6	  12.17	NaN	  12.50	  -0.48	   0.00	--------	-1	0.00	*
4:365909	  245.0	1	  145.5	NaN	NaN	   18.2	  77.28	NaN	  77.96	  -0.76	   0.00	1	   99.6	NaN	NaN	   13.0	  51.48	NaN	  52.31	  -0.61	   0.00	--------	-1	0.00	*
4:366228	  613.0	1	  308.5	NaN	NaN	   18.4	 253.00	NaN	 254.31	  -0.70	   0.00	1	  304.4	NaN	NaN	   13.0	 290.74	NaN	 292.39	  -0.68	   0.00	--------	-1	0.00	*
4:368657	  469.0	1	  298.0	NaN	NaN	   17.9	 242.47	NaN	 243.75	  -0.59	   0.23	1	  171.0	NaN	NaN	   11.8	 129.74	NaN	 131.00	  -0.49	   0.23	--------	-1	0.00	*
4:385737	  250.0	1	  137.0	NaN	NaN	   14.6	  80.71	NaN	  81.41	  -0.69	   0.04	1	  113.0	NaN	NaN	   11.8	  67.47	NaN	  68.39	  -0.72	   0.04	--------	-1	0.00	*
4:386680	  111.0	1	   72.0	NaN	NaN	   14.6	  25.85	NaN	  26.24	  -0.53	   0.00	1	   39.0	NaN	NaN	   11.8	   9.22	NaN	   9.49	  -0.79	   0.00	--------	-1	0.00	*
4:407452	   84.0	1	   50.0	NaN	NaN	   14.6	  12.19	NaN	  12.43	  -0.56	   0.00	1	   34.0	NaN	NaN	   11.8	   6.76	NaN	   6.99	  -0.51	   0.00	--------	-1	0.00	*
4:411140	  105.0	1	   64.0	NaN	NaN	   17.1	  17.35	NaN	  17.65	  -0.45	   0.02	1	   41.0	NaN	NaN	   13.4	   8.72	NaN	   8.98	  -0.54	   0.02	--------	-1	0.00	*
4:419091	   48.0	1	   33.0	NaN	NaN	   14.6	   4.48	NaN	   4.60	  -0.35	   0.00	0	   15.0	NaN	NaN	   11.8	   0.65	NaN	   0.68	  -0.47	   0.00	--------	-1	0.00	*
4:431836	   77.0	1	   43.0	NaN	NaN	   14.6	   8.67	NaN	   8.85	  -0.65	   0.00	1	   34.0	NaN	NaN	   11.8	   6.76	NaN	   6.99	  -0.62	   0.00	--------	-1	0.00	*
4:462856	  157.0	1	  116.0	NaN	NaN	   18.8	  50.29	NaN	  50.84	  -0.61	   0.28	1	   41.0	NaN	NaN	   16.8	   6.17	NaN	   6.39	  -0.61	   0.28	--------	-1	0.00	*
4:464887	  159.0	1	  109.0	NaN	NaN	   14.6	  54.92	NaN	  55.49	  -0.53	   0.19	1	   50.0	NaN	NaN	   12.4	  14.64	NaN	  15.04	  -0.54	   0.19	--------	-1	0.00	*
4:504582	   67.0	1	   42.0	NaN	NaN	   14.6	   8.21	NaN	   8.38	  -0.52	   0.00	1	   25.0	NaN	NaN	   11.8	   3.14	NaN	   3.27	  -0.47	   0.00	--------	-1	0.00	*
4:518865	  113.0	1	   67.0	NaN	NaN	   14.6	  22.48	NaN	  22.84	  -0.52	   0.04	1	   46.0	NaN	NaN	   11.8	  13.10	NaN	  13.45	  -0.41	   0.04	--------	-1	0.00	*
4:524465	   67.0	1	   42.0	NaN	NaN	   14.6	   8.21	NaN	   8.38	  -0.45	   0.00	1	   25.0	NaN	NaN	   11.8	   3.14	NaN	   3.27	  -0.52	   0.00	--------	-1	0.00	*
4:525454	  113.4	1	   76.0	NaN	NaN	   14.6	  29.38	NaN	  29.79	  -0.68	   0.00	1	   37.3	NaN	NaN	   11.8	   8.71	NaN	   8.97	  -0.63	   0.00	--------	-1	0.00	*
4:525688	  114.6	1	   64.0	NaN	NaN	   14.6	  20.54	NaN	  20.88	  -0.81	   0.00	1	   50.7	NaN	NaN	   11.8	  16.25	NaN	  16.67	  -0.71	   0.00	--------	-1	0.00	*
4:530120	   80.0	1	   50.0	NaN	NaN	   15.8	  11.05	NaN	  11.27	  -0.58	   0.00	1	   30.0	NaN	NaN	   16.7	   2.56	NaN	   2.66	  -0.44	   0.00	--------	-1	0.00	*
4:531021	  144.0	1	   69.0	NaN	NaN	   15.0	  23.18	NaN	  23.54	  -0.64	   0.09	1	   75.0	NaN	NaN	   16.3	  24.95	NaN	  25.48	  -0.65	   0.09	--------	-1	0.00	*
4:532480	   91.0	1	   45.0	NaN	NaN	   14.6	   9.63	NaN	   9.83	  -0.48	   0.00	1	   46.0	NaN	NaN	   13.1	  11.57	NaN	  11.89	  -0.60	   0.00	--------	-1	0.00	*
4:535426	   76.0	1	   51.0	NaN	NaN	   14.6	  12.73	NaN	  12.97	  -0.51	   0.00	1	   25.0	NaN	NaN	   11.8	   3.14	NaN	   3.27	  -0.50	   0.00	--------	-1	0.00	*
4:537338	   78.1	1	   48.1	NaN	NaN	   14.6	  11.66	NaN	  11.89	  -0.53	   0.00	1	   30.1	NaN	NaN	   11.8	   5.43	NaN	   5.62	  -0.62	   0.00	--------	-1	0.00	*
4:537637	   35.9	1	   25.9	NaN	NaN	   14.6	   2.27	NaN	   2.34	  -0.57	   0.00	0	    9.9	NaN	NaN	   11.8	   0.13	NaN	   0.13	  -0.57	   0.00	--------	-1	0.00	*
4:543004	  321.0	1	  198.0	NaN	NaN	   14.6	 144.94	NaN	 145.92	  -0.69	   0.05	1	  123.0	NaN	NaN	   11.8	  77.41	NaN	  78.42	  -0.78	   0.05	--------	-1	0.00	*
4:555221	   51.0	1	   31.0	NaN	NaN	   14.6	   3.78	NaN	   3.89	  -0.46	   0.00	0	   20.0	NaN	NaN	   11.8	   1.68	NaN	   1.74	  -0.52	   0.00	--------	-1	0.00	*
4:578063	  251.8	1	  125.9	NaN	NaN	   21.3	  52.60	NaN	  53.16	  -0.67	   0.00	1	  125.9	NaN	NaN	   15.4	  67.37	NaN	  68.29	  -0.57	   0.00	--------	-1	0.00	*
4:578183	  403.2	1	  260.1	NaN	NaN	   21.2	 180.90	NaN	 182.02	  -0.69	   0.00	1	  143.1	NaN	NaN	   15.4	  84.22	NaN	  85.26	  -0.71	   0.00	--------	-1	0.00	*
4:622131	  218.0	1	  139.0	NaN	NaN	   14.6	  82.65	NaN	  83.36	  -0.48	   0.71	1	   79.0	NaN	NaN	   11.8	  36.77	NaN	  37.43	  -0.46	   0.71	--------	-1	0.00	*
4:659816	   59.0	1	   30.0	NaN	NaN	   14.6	   3.45	NaN	   3.55	  -0.51	   0.00	1	   29.0	NaN	NaN	   11.8	   4.62	NaN	   4.78	  -0.67	   0.00	--------	-1	0.00	*
4:670143	   49.0	1	   25.0	NaN	NaN	   14.6	   2.02	NaN	   2.07	  -0.47	   0.00	1	   24.0	NaN	NaN	   11.8	   2.82	NaN	   2.93	  -0.40	   0.00	--------	-1	0.00	*
4:679070	  224.0	1	  136.0	NaN	NaN	   14.6	  79.74	NaN	  80.43	  -0.61	   0.10	1	   88.0	NaN	NaN	   11.8	  44.36	NaN	  45.10	  -0.57	   0.10	--------	-1	0.00	*
4:694968	  255.0	1	  138.0	NaN	NaN	   14.6	  81.68	NaN	  82.38	  -0.66	   0.00	1	  117.0	NaN	NaN	   11.8	  71.40	NaN	  72.36	  -0.76	   0.00	--------	-1	0.00	*
4:701309	  214.3	1	  136.7	NaN	NaN	   14.6	  80.71	NaN	  81.41	  -0.73	   0.06	1	   77.6	NaN	NaN	   11.8	  35.96	NaN	  36.60	  -0.69	   0.06	--------	-1	0.00	*
4:701467	  158.7	1	  105.3	NaN	NaN	   14.6	  52.33	NaN	  52.89	  -0.80	   0.06	1	   53.4	NaN	NaN	   11.8	  18.18	NaN	  18.62	  -0.64	   0.06	--------	-1	0.00	*
4:702111	  409.0	1	  249.0	NaN	NaN	   14.6	 205.13	NaN	 206.30	  -0.65	   0.15	1	  160.0	NaN	NaN	   11.8	 117.13	NaN	 118.36	  -0.61	   0.15	--------	-1	0.00	*
4:730846	  751.0	1	  431.0	NaN	NaN	   14.6	 999.00	NaN	 999.00	  -0.70	   0.11	1	  320.0	NaN	NaN	   11.8	 999.00	NaN	 999.00	  -0.71	   0.11	--------	-1	0.00	*
4:750779	   99.0	1	   56.0	NaN	NaN	   15.0	  15.07	NaN	  15.35	  -0.54	   0.00	1	   43.0	NaN	NaN	   13.7	   9.45	NaN	   9.73	  -0.51	   0.00	--------	-1	0.00	*
4:775836	  123.0	1	   68.0	NaN	NaN	   14.6	  23.14	NaN	  23.51	  -0.45	   0.50	1	   55.0	NaN	NaN	   11.8	  18.84	NaN	  19.29	  -0.40	   0.50	--------	-1	0.00	*
4:786052	   90.0	1	   54.0	NaN	NaN	   14.6	  14.39	NaN	  14.66	  -0.54	   0.01	1	   36.0	NaN	NaN	   11.8	   7.71	NaN	   7.95	  -0.59	   0.01	--------	-1	0.00	*
4:791614	   59.0	1	   38.0	NaN	NaN	   14.6	   6.44	NaN	   6.59	  -0.42	   0.00	0	   21.0	NaN	NaN	   11.8	   1.93	NaN	   2.01	  -0.50	   0.00	--------	-1	0.00	*
4:815622	  129.0	1	   67.0	NaN	NaN	   14.6	  22.48	NaN	  22.84	  -0.43	   0.29	1	   62.0	NaN	NaN	   11.8	  23.68	NaN	  24.19	  -0.42	   0.29	--------	-1	0.00	*
4:846456	  215.0	1	  125.0	NaN	NaN	   14.6	  69.32	NaN	  69.96	  -0.59	   0.16	1	   90.0	NaN	NaN	   11.8	  46.10	NaN	  46.86	  -0.60	   0.16	--------	-1	0.00	*
4:847603	  223.0	1	  139.0	NaN	NaN	   14.6	  82.65	NaN	  83.36	  -0.56	   0.14	1	   84.0	NaN	NaN	   11.8	  40.93	NaN	  41.64	  -0.73	   0.14	--------	-1	0.00	*
4:868676	  127.0	1	   35.0	NaN	NaN	   14.6	   5.23	NaN	   5.36	  -0.33	   0.00	1	   92.0	NaN	NaN	   11.8	  47.85	NaN	  48.64	  -0.52	   0.00	--------	-1	0.00	*
4:873878	  579.9	1	  385.9	NaN	NaN	   14.6	 999.00	NaN	 999.00	  -0.70	   0.01	1	  194.0	NaN	NaN	   13.1	 148.55	NaN	 149.87	  -0.76	   0.01	--------	-1	0.00	*
4:873930	  201.1	1	  131.1	NaN	NaN	   14.6	  75.90	NaN	  76.58	  -0.82	   0.01	1	   70.0	NaN	NaN	   12.9	  28.20	NaN	  28.77	  -0.93	   0.01	--------	-1	0.00	*
4:891155	   62.0	1	   28.0	NaN	NaN	   16.4	   2.20	NaN	   2.26	  -0.50	   0.00	1	   34.0	NaN	NaN	   13.5	   5.50	NaN	   5.70	  -0.44	   0.00	--------	-1	0.00	*
4:953973	   65.0	1	   36.0	NaN	NaN	   14.6	   5.63	NaN	   5.76	  -0.44	   0.00	1	   29.0	NaN	NaN	   11.8	   4.62	NaN	   4.78	  -0.58	   0.00	--------	-1	0.00	*
4:956311	  151.0	1	   83.0	NaN	NaN	   14.9	  33.32	NaN	  33.75	  -0.51	   0.27	1	   68.0	NaN	NaN	   11.8	  28.09	NaN	  28.66	  -0.42	   0.27	--------	-1	0.00	*
4:961063	   40.0	1	   25.0	NaN	NaN	   14.6	   2.02	NaN	   2.07	  -0.45	   0.00	0	   15.0	NaN	NaN	   11.8	   0.65	NaN	   0.68	  -0.43	   0.00	--------	-1	0.00	*
4:991146	 1017.0	1	  598.0	NaN	NaN	   19.2	 999.00	NaN	 999.00	  -0.72	   0.03	1	  419.0	NaN	NaN	   13.8	 999.00	NaN	 999.00	  -0.63	   0.03	--------	-1	0.00	*
4:993398	   76.9	1	   59.2	NaN	NaN	   20.5	  11.69	NaN	  11.92	  -0.61	   0.00	0	   17.7	NaN	NaN	   15.4	   0.52	NaN	   0.54	  -0.66	   0.00	--------	-1	0.00	*
